Evento,Lutador_1,Lutador_2,Categoria,Disputa_Cinturao,Metodo,Round,Tempo
UFC 195: Lawler vs Condit,Robbie Lawler,Carlos Condit,Welterweight,1,S-DEC,5,5:00
UFC 195: Lawler vs Condit,Stipe Miocic,Andrei Arlovski,Heavyweight,0,KO/TKO Punch,1,0:54
UFC 195: Lawler vs Condit,Albert Tumenov,Lorenz Larkin,Welterweight,0,S-DEC,3,5:00
UFC 195: Lawler vs Condit,Brian Ortega,Diego Brandao,Featherweight,0,SUB Triangle Choke,3,1:37
UFC 195: Lawler vs Condit,Abel Trujillo,Tony Sims,Lightweight,0,SUB Guillotine Choke,1,3:18
UFC 195: Lawler vs Condit,Michael McDonald,Masanori Kanehara,Bantamweight,0,SUB Rear Naked Choke,2,2:09
UFC 195: Lawler vs Condit,Alex Morono,Kyle Noke,Welterweight,0,S-DEC,3,5:00
UFC 195: Lawler vs Condit,Justine Kish,Nina Nunes,Women's Strawweight,0,U-DEC,3,5:00
UFC 195: Lawler vs Condit,Drew Dober,Scott Holtzman,Lightweight,0,U-DEC,3,5:00
UFC 195: Lawler vs Condit,Dustin Poirier,Joe Duffy,Lightweight,0,U-DEC,3,5:00
UFC 195: Lawler vs Condit,Michinori Tanaka,Joe Soto,Bantamweight,0,S-DEC,3,5:00
UFC 195: Lawler vs Condit,Sheldon Westcott,Edgar Garcia,Welterweight,0,KO/TKO Punches,1,3:12
UFC on FOX: Dos Anjos vs. Cowboy 2,Rafael Dos Anjos,Donald Cerrone,Lightweight,1,KO/TKO Punches,1,1:06
UFC on FOX: Dos Anjos vs. Cowboy 2,Alistair Overeem,Junior Dos Santos,Heavyweight,0,KO/TKO Punches,2,4:43
UFC on FOX: Dos Anjos vs. Cowboy 2,Nate Diaz,Michael Johnson,Lightweight,0,U-DEC,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,Karolina Kowalkiewicz,Randa Markos,Women's Strawweight,0,U-DEC,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,Charles Oliveira,Myles Jury,Featherweight,0,SUB Guillotine Choke,1,3:05
UFC on FOX: Dos Anjos vs. Cowboy 2,Nate Marquardt,CB Dollaway,Middleweight,0,KO/TKO Punch,2,0:28
UFC on FOX: Dos Anjos vs. Cowboy 2,Valentina Shevchenko,Sarah Kaufman,Women's Bantamweight,0,S-DEC,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,Tamdan McCrory,Josh Samman,Middleweight,0,SUB Triangle Choke,3,4:10
UFC on FOX: Dos Anjos vs. Cowboy 2,Nik Lentz,Danny Castillo,Lightweight,0,S-DEC,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,Cole Miller,Jim Alers,Featherweight,0,CNC,2,1:34
UFC on FOX: Dos Anjos vs. Cowboy 2,Kamaru Usman,Leon Edwards,Welterweight,0,U-DEC,3,5:00
UFC on FOX: Dos Anjos vs. Cowboy 2,Vicente Luque,Hayder Hassan,Welterweight,0,SUB Anaconda Choke,1,2:13
UFC on FOX: Dos Anjos vs. Cowboy 2,Francis Ngannou,Luis Henrique,Heavyweight,0,KO/TKO Punch,2,2:53
UFC 194: Aldo vs McGregor,Conor McGregor,Jose Aldo,Featherweight,1,KO/TKO Punch,1,0:13
UFC 194: Aldo vs McGregor,Luke Rockhold,Chris Weidman,Middleweight,1,KO/TKO Punches,4,3:12
UFC 194: Aldo vs McGregor,Yoel Romero,Jacare Souza,Middleweight,0,S-DEC,3,5:00
UFC 194: Aldo vs McGregor,Demian Maia,Gunnar Nelson,Welterweight,0,U-DEC,3,5:00
UFC 194: Aldo vs McGregor,Max Holloway,Jeremy Stephens,Featherweight,0,U-DEC,3,5:00
UFC 194: Aldo vs McGregor,Urijah Faber,Frankie Saenz,Bantamweight,0,U-DEC,3,5:00
UFC 194: Aldo vs McGregor,Tecia Pennington,Jocelyn Jones-Lybarger,Women's Strawweight,0,U-DEC,3,5:00
UFC 194: Aldo vs McGregor,Warlley Alves,Colby Covington,Welterweight,0,SUB Guillotine Choke,1,1:26
UFC 194: Aldo vs McGregor,Leonardo Santos,Kevin Lee,Lightweight,0,KO/TKO Punches,1,3:26
UFC 194: Aldo vs McGregor,Magomed Mustafaev,Joe Proctor,Lightweight,0,KO/TKO Knee,1,1:54
UFC 194: Aldo vs McGregor,Yancy Medeiros,John Makdessi,Lightweight,0,S-DEC,3,5:00
UFC 194: Aldo vs McGregor,Court McGee,Marcio Alexandre Junior,Welterweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Frankie Edgar,Chad Mendes,Featherweight,0,KO/TKO Punch,1,2:28
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Ryan Hall,Artem Lobov,Lightweight,1,U-DEC,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Tony Ferguson,Edson Barboza,Lightweight,0,SUB D'Arce Choke,2,2:54
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Evan Dunham,Joe Lauzon,Lightweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Tatsuya Kawajiri,Jason Knight,Featherweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Julian Erosa,Marcin Wrzosek,Lightweight,0,S-DEC,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Gabriel Gonzaga,Konstantin Erokhin,Heavyweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Ryan LaFlare,Mike Pierce,Welterweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Geane Herrera,Joby Sanchez,Flyweight,0,KO/TKO Punch,2,4:28
The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Chris Gruetzemacher,Abner Lloveras,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Namajunas vs. VanZant,Rose Namajunas,Paige VanZant,Women's Strawweight,0,SUB Rear Naked Choke,5,2:25
UFC Fight Night: Namajunas vs. VanZant,Michael Chiesa,Jim Miller,Lightweight,0,SUB Rear Naked Choke,2,2:57
UFC Fight Night: Namajunas vs. VanZant,Sage Northcutt,Cody Pfister,Lightweight,0,SUB Guillotine Choke,2,0:41
UFC Fight Night: Namajunas vs. VanZant,Thiago Santos,Elias Theodorou,Middleweight,0,U-DEC,3,5:00
UFC Fight Night: Namajunas vs. VanZant,Tim Means,John Howard,Welterweight,0,KO/TKO Punch,2,0:21
UFC Fight Night: Namajunas vs. VanZant,Sergio Moraes,Omari Akhmedov,Welterweight,0,KO/TKO Punches,3,2:18
UFC Fight Night: Namajunas vs. VanZant,Antonio Carlos Junior,Kevin Casey,Middleweight,0,CNC,1,0:11
UFC Fight Night: Namajunas vs. VanZant,Aljamain Sterling,Johnny Eduardo,Bantamweight,0,SUB Guillotine Choke,2,4:18
UFC Fight Night: Namajunas vs. VanZant,Santiago Ponzinibbio,Andreas Stahl,Welterweight,0,KO/TKO Punch,1,4:25
UFC Fight Night: Namajunas vs. VanZant,Danny Roberts,Nathan Coy,Welterweight,0,SUB Triangle Choke,1,2:46
UFC Fight Night: Namajunas vs. VanZant,Zubaira Tukhugov,Phillipe Nover,Featherweight,0,S-DEC,3,5:00
UFC Fight Night: Namajunas vs. VanZant,Kailin Curran,Emily Kagan,Women's Strawweight,0,SUB Rear Naked Choke,2,4:13
UFC Fight Night: Henderson vs Masvidal,Benson Henderson,Jorge Masvidal,Welterweight,0,S-DEC,5,5:00
UFC Fight Night: Henderson vs Masvidal,Dong Hyun Kim,Dominic Waters,Welterweight,0,KO/TKO Punches,1,3:11
UFC Fight Night: Henderson vs Masvidal,Alberto Mina,Yoshihiro Akiyama,Welterweight,0,S-DEC,3,5:00
UFC Fight Night: Henderson vs Masvidal,Dooho Choi,Sam Sicilia,Featherweight,0,KO/TKO Punch,1,1:33
UFC Fight Night: Henderson vs Masvidal,Dongi Yang,Jake Collier,Middleweight,0,KO/TKO Punches,2,1:50
UFC Fight Night: Henderson vs Masvidal,Mike de la Torre,Yui Chul Nam,Featherweight,0,S-DEC,3,5:00
UFC Fight Night: Henderson vs Masvidal,Tae Hyun Bang,Leo Kuntz,Lightweight,0,S-DEC,3,5:00
UFC Fight Night: Henderson vs Masvidal,Seo Hee Ham,Cortney Casey,Women's Strawweight,0,U-DEC,3,5:00
UFC Fight Night: Henderson vs Masvidal,Fredy Serrano,Yao Zhikui,Flyweight,0,KO/TKO,1,0:44
UFC Fight Night: Henderson vs Masvidal,Marco Beltran,Guangyou Ning,Bantamweight,0,S-DEC,3,5:00
UFC Fight Night: Henderson vs Masvidal,Dominique Steele,Dong Hyun Ma,Welterweight,0,KO/TKO Slam,3,0:27
UFC Fight Night: Magny vs Gastelum,Neil Magny,Kelvin Gastelum,Welterweight,0,S-DEC,5,5:00
UFC Fight Night: Magny vs Gastelum,Ricardo Lamas,Diego Sanchez,Featherweight,0,U-DEC,3,5:00
UFC Fight Night: Magny vs Gastelum,Henry Cejudo,Jussier Formiga,Flyweight,0,S-DEC,3,5:00
UFC Fight Night: Magny vs Gastelum,Erick Montano,Enrique Marin,Welterweight,1,S-DEC,3,5:00
UFC Fight Night: Magny vs Gastelum,Enrique Barzola,Horacio Gutierrez,Lightweight,1,U-DEC,3,5:00
UFC Fight Night: Magny vs Gastelum,Leandro Silva,Efrain Escudero,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Magny vs Gastelum,Erik Perez,Taylor Lapilus,Bantamweight,0,U-DEC,3,5:00
UFC Fight Night: Magny vs Gastelum,Bartosz Fabinski,Hector Urbina,Welterweight,0,U-DEC,3,5:00
UFC Fight Night: Magny vs Gastelum,Alejandro Perez,Scott Jorgensen,Bantamweight,0,KO/TKO,2,4:26
UFC Fight Night: Magny vs Gastelum,Andre Fili,Gabriel Benitez,Featherweight,0,KO/TKO Punches,1,3:13
UFC Fight Night: Magny vs Gastelum,Alvaro Herrera Mendoza,Vernon Ramos Ho,Welterweight,0,KO/TKO Punches,1,0:30
UFC Fight Night: Magny vs Gastelum,Marco Polo Reyes,Cesar Arzamendia,Lightweight,0,KO/TKO Punch,1,3:42
UFC Fight Night: Magny vs Gastelum,Michel Prazeres,Valmir Lazaro,Lightweight,0,S-DEC,3,5:00
UFC 193: Rousey vs Holm,Holly Holm,Ronda Rousey,Women's Bantamweight,1,KO/TKO Kick,2,0:59
UFC 193: Rousey vs Holm,Joanna Jedrzejczyk,Valerie Letourneau,Women's Strawweight,1,U-DEC,5,5:00
UFC 193: Rousey vs Holm,Mark Hunt,Antonio Silva,Heavyweight,0,KO/TKO Punch,1,3:41
UFC 193: Rousey vs Holm,Robert Whittaker,Uriah Hall,Middleweight,0,U-DEC,3,5:00
UFC 193: Rousey vs Holm,Jared Rosholt,Stefan Struve,Heavyweight,0,U-DEC,3,5:00
UFC 193: Rousey vs Holm,Jake Matthews,Akbarh Arreola,Lightweight,0,KO/TKO,2,5:00
UFC 193: Rousey vs Holm,Kyle Noke,Peter Sobotta,Welterweight,0,KO/TKO Kick,1,2:01
UFC 193: Rousey vs Holm,Gian Villante,Anthony Perosh,Light Heavyweight,0,KO/TKO Punch,1,2:56
UFC 193: Rousey vs Holm,Danny Martinez,Richie Vaculik,Flyweight,0,U-DEC,3,5:00
UFC 193: Rousey vs Holm,Daniel Kelly,Steve Montgomery,Middleweight,0,U-DEC,3,5:00
UFC 193: Rousey vs Holm,Richard Walsh,Steve Kennedy,Welterweight,0,U-DEC,3,5:00
UFC 193: Rousey vs Holm,James Moontasri,Anton Zafir,Welterweight,0,KO/TKO Spinning Back Kick,1,4:36
UFC 193: Rousey vs Holm,Ben Nguyen,Ryan Benoit,Flyweight,0,SUB Rear Naked Choke,1,2:35
UFC Fight Night: Belfort vs Henderson 3,Vitor Belfort,Dan Henderson,Middleweight,0,KO/TKO Kick,1,2:07
UFC Fight Night: Belfort vs Henderson 3,Glover Teixeira,Patrick Cummins,Light Heavyweight,0,KO/TKO Punches,2,1:12
UFC Fight Night: Belfort vs Henderson 3,Thomas Almeida,Anthony Birchak,Bantamweight,0,KO/TKO Punches,1,4:24
UFC Fight Night: Belfort vs Henderson 3,Alex Oliveira,Piotr Hallmann,Lightweight,0,KO/TKO Punch,3,0:51
UFC Fight Night: Belfort vs Henderson 3,Rashid Magomedov,Gilbert Burns,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Belfort vs Henderson 3,Corey Anderson,Fabio Maldonado,Light Heavyweight,0,U-DEC,3,5:00
UFC Fight Night: Belfort vs Henderson 3,Abel Trujillo,Gleison Tibau,Lightweight,0,DQ Rear Naked Choke,1,1:45
UFC Fight Night: Belfort vs Henderson 3,Johnny Case,Yan Cabral,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Belfort vs Henderson 3,Thiago Tavares,Clay Guida,Featherweight,0,SUB Guillotine Choke,1,0:39
UFC Fight Night: Belfort vs Henderson 3,Chas Skelly,Edimilson Souza,Featherweight,0,SUB Rear Naked Choke,2,1:56
UFC Fight Night: Belfort vs Henderson 3,Viscardi Andrade,Gasan Umalatov,Welterweight,0,U-DEC,3,5:00
UFC Fight Night: Belfort vs Henderson 3,Jimmie Rivera,Pedro Munhoz,Bantamweight,0,S-DEC,3,5:00
UFC Fight Night: Belfort vs Henderson 3,Matheus Nicolau,Bruno Korea,Bantamweight,0,SUB Guillotine Choke,3,3:27
UFC Fight Night: Holohan vs Smolka,Louis Smolka,Paddy Holohan,Flyweight,0,SUB Rear Naked Choke,2,4:09
UFC Fight Night: Holohan vs Smolka,Norman Parke,Reza Madadi,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Holohan vs Smolka,Nicolas Dalby,Darren Till,Welterweight,0,M-DEC,3,5:00
UFC Fight Night: Holohan vs Smolka,Neil Seery,Jon Delos Reyes,Flyweight,0,SUB Guillotine Choke,2,4:12
UFC Fight Night: Holohan vs Smolka,Stevie Ray,Mickael Lebout,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Holohan vs Smolka,Aisling Daly,Ericka Almeida,Women's Strawweight,0,U-DEC,3,5:00
UFC Fight Night: Holohan vs Smolka,Krzysztof Jotko,Scott Askham,Middleweight,0,S-DEC,3,5:00
UFC Fight Night: Holohan vs Smolka,Tom Breese,Cathal Pendred,Welterweight,0,KO/TKO Punches,1,4:37
UFC Fight Night: Holohan vs Smolka,Darren Elkins,Robert Whiteford,Featherweight,0,U-DEC,3,5:00
UFC Fight Night: Holohan vs Smolka,Garreth McLellan,Bubba Bush,Middleweight,0,KO/TKO Punches,3,4:58
UFC 192: Cormier vs Gustafsson,Daniel Cormier,Alexander Gustafsson,Light Heavyweight,1,S-DEC,5,5:00
UFC 192: Cormier vs Gustafsson,Ryan Bader,Rashad Evans,Light Heavyweight,0,U-DEC,3,5:00
UFC 192: Cormier vs Gustafsson,Ruslan Magomedov,Shawn Jordan,Heavyweight,0,U-DEC,3,5:00
UFC 192: Cormier vs Gustafsson,Joseph Benavidez,Ali Bagautinov,Flyweight,0,U-DEC,3,5:00
UFC 192: Cormier vs Gustafsson,Julianna Pena,Jessica Eye,Women's Bantamweight,0,U-DEC,3,5:00
UFC 192: Cormier vs Gustafsson,Yair Rodriguez,Dan Hooker,Featherweight,0,U-DEC,3,5:00
UFC 192: Cormier vs Gustafsson,Albert Tumenov,Alan Jouban,Welterweight,0,KO/TKO Punches,1,2:55
UFC 192: Cormier vs Gustafsson,Adriano Martins,Islam Makhachev,Lightweight,0,KO/TKO Punch,1,1:46
UFC 192: Cormier vs Gustafsson,Rose Namajunas,Angela Hill,Women's Strawweight,0,SUB Rear Naked Choke,1,2:47
UFC 192: Cormier vs Gustafsson,Sage Northcutt,Francisco Trevino,Lightweight,0,KO/TKO Punches,1,0:57
UFC 192: Cormier vs Gustafsson,Sergio Pettis,Chris Cariaso,Flyweight,0,U-DEC,3,5:00
UFC 192: Cormier vs Gustafsson,Derrick Lewis,Viktor Pesta,Heavyweight,0,KO/TKO Punches,3,1:15
UFC Fight Night: Barnett vs Nelson,Josh Barnett,Roy Nelson,Heavyweight,0,U-DEC,5,5:00
UFC Fight Night: Barnett vs Nelson,Uriah Hall,Gegard Mousasi,Middleweight,0,KO/TKO Spinning Back Kick,2,0:25
UFC Fight Night: Barnett vs Nelson,Kyoji Horiguchi,Chico Camus,Flyweight,0,U-DEC,3,5:00
UFC Fight Night: Barnett vs Nelson,Takeya Mizugaki,George Roop,Bantamweight,0,U-DEC,3,5:00
UFC Fight Night: Barnett vs Nelson,Diego Brandao,Katsunori Kikuno,Featherweight,0,KO/TKO Punch,1,0:28
UFC Fight Night: Barnett vs Nelson,Mizuto Hirota,Teruto Ishihara,Featherweight,0,S-DEC,3,5:00
UFC Fight Night: Barnett vs Nelson,Keita Nakamura,Li Jingliang,Welterweight,0,SUB Rear Naked Choke,3,2:17
UFC Fight Night: Barnett vs Nelson,Nick Hein,Yusuke Kasuya,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Barnett vs Nelson,Kajan Johnson,Naoyuki Kotani,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Barnett vs Nelson,Shinsho Anzai,Roger Zapata,Welterweight,0,KO/TKO,3,0:47
UFC 191: Johnson vs Dodson 2,Demetrious Johnson,John Dodson,Flyweight,1,U-DEC,5,5:00
UFC 191: Johnson vs Dodson 2,Andrei Arlovski,Frank Mir,Heavyweight,0,U-DEC,3,5:00
UFC 191: Johnson vs Dodson 2,Anthony Johnson,Jimi Manuwa,Light Heavyweight,0,KO/TKO Punch,2,0:28
UFC 191: Johnson vs Dodson 2,Corey Anderson,Jan Blachowicz,Light Heavyweight,0,U-DEC,3,5:00
UFC 191: Johnson vs Dodson 2,Paige VanZant,Alex Chambers,Women's Strawweight,0,SUB Armbar,3,1:01
UFC 191: Johnson vs Dodson 2,Ross Pearson,Paul Felder,Lightweight,0,S-DEC,3,5:00
UFC 191: Johnson vs Dodson 2,John Lineker,Francisco Rivera,Bantamweight,0,SUB Guillotine Choke,1,2:08
UFC 191: Johnson vs Dodson 2,Raquel Pennington,Jessica Andrade,Women's Bantamweight,0,SUB Rear Naked Choke,2,4:58
UFC 191: Johnson vs Dodson 2,Tiago dos Santos e Silva,Clay Collard,Featherweight,0,S-DEC,3,5:00
UFC 191: Johnson vs Dodson 2,Joe Riggs,Ron Stallings,Middleweight,0,DQ,2,2:28
UFC 191: Johnson vs Dodson 2,Joaquim Silva,Nazareno Malegarie,Lightweight,0,S-DEC,3,5:00
UFC Fight Night: Holloway vs Oliveira,Max Holloway,Charles Oliveira,Featherweight,0,KO/TKO,1,1:39
UFC Fight Night: Holloway vs Oliveira,Neil Magny,Erick Silva,Welterweight,0,S-DEC,3,5:00
UFC Fight Night: Holloway vs Oliveira,Patrick Cote,Joshua Burkman,Welterweight,0,KO/TKO Punches,3,1:26
UFC Fight Night: Holloway vs Oliveira,Francisco Trinaldo,Chad Laprise,Lightweight,0,KO/TKO Punches,1,2:43
UFC Fight Night: Holloway vs Oliveira,Olivier Aubin-Mercier,Tony Sims,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Holloway vs Oliveira,Valerie Letourneau,Maryna Moroz,Women's Strawweight,0,U-DEC,3,5:00
UFC Fight Night: Holloway vs Oliveira,Frankie Perez,Sam Stout,Lightweight,0,KO/TKO Punches,1,0:54
UFC Fight Night: Holloway vs Oliveira,Felipe Arantes,Yves Jabouin,Bantamweight,0,SUB Armbar,1,4:21
UFC Fight Night: Holloway vs Oliveira,Nikita Krylov,Marcos Rogerio de Lima,Light Heavyweight,0,SUB Rear Naked Choke,1,2:29
UFC Fight Night: Holloway vs Oliveira,Chris Kelades,Chris Beal,Flyweight,0,S-DEC,3,5:00
